train_id,station_code,arr_sched,arr_actual,dep_sched,dep_actual,arr_delay,dep_delay
11057_2025-11-04,NARELA116KMH,2025-11-04 04:20,2025-11-04 04:31,2025-11-04 04:22,2025-11-04 04:33,11.0,11.0
11057_2025-11-04,SONIPAT116KM,2025-11-04 04:35,2025-11-04 04:47,2025-11-04 04:37,2025-11-04 04:48,12.0,11.0
11057_2025-11-04,GANAUR128KMH,2025-11-04 04:50,2025-11-04 05:00,2025-11-04 04:52,2025-11-04 05:02,10.0,10.0
11057_2025-11-04,BHODWALMAJRI,2025-11-04 04:58,2025-11-04 05:09,2025-11-04 05:00,2025-11-04 05:11,11.0,11.0
11057_2025-11-04,SAMALKHA83KM,2025-11-04 05:03,2025-11-04 05:19,2025-11-04 05:05,2025-11-04 05:21,16.0,16.0
11057_2025-11-04,PANIPAT126KM,2025-11-04 05:18,2025-11-04 05:34,2025-11-04 05:20,2025-11-04 05:36,16.0,16.0
11057_2025-11-04,KARNAL143KMH,2025-11-04 05:44,2025-11-04 05:59,2025-11-04 05:46,2025-11-04 06:00,15.0,14.0
11057_2025-11-04,NILOKHERI118,2025-11-04 05:59,2025-11-04 06:13,2025-11-04 06:01,2025-11-04 06:15,14.0,14.0
11057_2025-11-04,KURUKSHETRA9,2025-11-04 06:14,2025-11-04 06:32,2025-11-04 06:16,2025-11-04 06:34,18.0,18.0
11057_2025-11-04,SHAHBADMARKN,2025-11-04 06:38,2025-11-04 06:56,2025-11-04 06:40,2025-11-04 07:28,18.0,48.0
11057_2025-11-04,AMBALACANT58,2025-11-04 07:45,2025-11-04 07:58,2025-11-04 07:58,2025-11-04 08:07,13.0,9.0
11057_2025-11-04,AMBALACITY52,2025-11-04 08:09,2025-11-04 08:21,2025-11-04 08:11,2025-11-04 08:24,12.0,13.0
11057_2025-11-04,RAJPURA82KMH,2025-11-04 08:38,2025-11-04 08:47,2025-11-04 08:40,2025-11-04 08:49,9.0,9.0
11057_2025-11-04,PATIALA40KMH,2025-11-04 09:05,2025-11-04 09:47,2025-11-04 09:10,2025-11-04 09:50,42.0,40.0
11057_2025-11-04,NABHA114KMHR,2025-11-04 09:34,2025-11-04 10:11,2025-11-04 09:36,2025-11-04 10:13,37.0,37.0
11057_2025-11-04,DHURI103KMHR,2025-11-04 10:10,2025-11-04 10:38,2025-11-04 10:40,2025-11-04 10:55,28.0,15.0
11057_2025-11-04,MALERKOTLA89,2025-11-04 10:54,2025-11-04 11:13,2025-11-04 10:56,2025-11-04 11:15,19.0,19.0
11057_2025-11-04,AHMADGARH101,2025-11-04 11:12,2025-11-04 11:33,2025-11-04 11:14,2025-11-04 11:41,21.0,27.0
11057_2025-11-04,GILL,2025-11-04 12:12,2025-11-04 12:12,2025-11-04 12:12,2025-11-04 12:12,0.0,0.0
11057_2025-11-04,ADSBYGOOGLEW,,,,,,
11057_2025-11-04,LUDHIANA,2025-11-04 12:45,2025-11-04 12:45,2025-11-04 12:55,2025-11-04 12:55,0.0,0.0
11057_2025-11-04,PHILLAUR,2025-11-04 13:09,2025-11-04 13:09,2025-11-04 13:11,2025-11-04 13:11,0.0,0.0
11057_2025-11-04,GORAYA,2025-11-04 13:24,2025-11-04 13:24,2025-11-04 13:25,2025-11-04 13:25,0.0,0.0
11057_2025-11-04,PHAGWARA,2025-11-04 13:43,2025-11-04 13:43,2025-11-04 13:45,2025-11-04 13:45,0.0,0.0
11057_2025-11-04,JALANDHARCAN,2025-11-04 14:02,2025-11-04 14:02,2025-11-04 14:04,2025-11-04 14:04,0.0,0.0
11057_2025-11-04,JALANDHARCIT,2025-11-04 14:15,2025-11-04 14:15,2025-11-04 14:20,2025-11-04 14:20,0.0,0.0
11057_2025-11-04,BEAS,2025-11-04 14:51,2025-11-04 14:51,2025-11-04 14:53,2025-11-04 14:53,0.0,0.0
11057_2025-11-04,JANDIALA,2025-11-04 15:12,2025-11-04 15:12,2025-11-04 15:14,2025-11-04 15:14,0.0,0.0
11057_2025-11-04,AMRITSAR,2025-11-04 16:15,2025-11-04 16:15,,,0.0,0.0
53611_2025-11-04,BARWADIH,,,2025-11-04 05:10,2025-11-04 05:31,0.0,21.0
53611_2025-11-04,MANGRA50KMHR,2025-11-04 05:19,2025-11-04 05:42,2025-11-04 05:21,2025-11-04 05:44,23.0,23.0
53611_2025-11-04,KECKHI81KMHR,2025-11-04 05:29,2025-11-04 05:51,2025-11-04 05:31,2025-11-04 05:53,22.0,22.0
53611_2025-11-04,CHIANKI84KMH,2025-11-04 05:39,2025-11-04 06:02,2025-11-04 05:41,2025-11-04 06:04,23.0,23.0
53611_2025-11-04,DALTONGANJ83,2025-11-04 05:49,2025-11-04 06:12,2025-11-04 05:51,2025-11-04 06:14,23.0,23.0
53611_2025-11-04,KAJRI87KMHR,2025-11-04 06:04,2025-11-04 06:26,2025-11-04 06:06,2025-11-04 06:28,22.0,22.0
53611_2025-11-04,RAJHURA49KMH,2025-11-04 06:15,2025-11-04 06:41,2025-11-04 06:17,2025-11-04 06:43,26.0,26.0
53611_2025-11-04,LALGARHBIHAR,2025-11-04 06:24,2025-11-04 06:24,2025-11-04 06:25,2025-11-04 06:25,0.0,0.0
53611_2025-11-04,TOLRA14KMHR,2025-11-04 06:34,2025-11-04 06:57,2025-11-04 06:36,2025-11-04 06:59,23.0,23.0
53611_2025-11-04,GARWAROAD70K,2025-11-04 07:05,2025-11-04 07:07,2025-11-04 07:10,2025-11-04 07:13,2.0,3.0
53611_2025-11-04,SIGSIGI26KMH,2025-11-04 07:20,2025-11-04 07:29,2025-11-04 07:22,2025-11-04 07:32,9.0,10.0
53611_2025-11-04,KARKATA66KMH,2025-11-04 07:28,2025-11-04 07:39,2025-11-04 07:30,2025-11-04 07:42,11.0,12.0
53611_2025-11-04,UNTAREROAD62,2025-11-04 07:37,2025-11-04 07:51,2025-11-04 07:39,2025-11-04 07:53,14.0,14.0
53611_2025-11-04,SATBAHINI58K,2025-11-04 07:45,2025-11-04 08:01,2025-11-04 07:47,2025-11-04 08:02,16.0,15.0
53611_2025-11-04,MUHAMMADGANJ,2025-11-04 07:54,2025-11-04 08:11,2025-11-04 07:56,2025-11-04 08:13,17.0,17.0
53611_2025-11-04,KOSIARA58KMH,2025-11-04 08:05,2025-11-04 08:21,2025-11-04 08:07,2025-11-04 08:24,16.0,17.0
53611_2025-11-04,HAIDARNAGAR9,2025-11-04 08:12,2025-11-04 08:30,2025-11-04 08:14,2025-11-04 08:32,18.0,18.0
53611_2025-11-04,JAPLA128KMHR,2025-11-04 08:23,2025-11-04 08:38,2025-11-04 08:28,2025-11-04 08:43,15.0,15.0
53611_2025-11-04,KAJRATNAWADI,2025-11-04 08:33,2025-11-04 08:50,2025-11-04 08:35,2025-11-04 08:53,17.0,18.0
53611_2025-11-04,NABINAGARROA,2025-11-04 08:43,2025-11-04 09:03,2025-11-04 08:45,2025-11-04 09:05,20.0,20.0
53611_2025-11-04,BARKISALALYA,2025-11-04 08:52,2025-11-04 09:13,2025-11-04 08:54,2025-11-04 09:15,21.0,21.0
53611_2025-11-04,ANKORAHAKORH,2025-11-04 09:01,2025-11-04 09:21,2025-11-04 09:03,2025-11-04 09:22,20.0,19.0
53611_2025-11-04,BAGAHABISHUN,2025-11-04 09:11,2025-11-04 09:30,2025-11-04 09:13,2025-11-04 09:32,19.0,19.0
53611_2025-11-04,SONNAGAR75KM,2025-11-04 09:28,2025-11-04 09:42,2025-11-04 09:30,2025-11-04 09:45,14.0,15.0
53611_2025-11-04,DEHRIONSONE5,2025-11-04 10:00,2025-11-04 09:56,,,-4.0,0.0
53611_2025-11-04,ADSBYGOOGLEW,,,,,,
55033_2025-11-04,GONDA,,,2025-11-04 04:45,2025-11-04 04:45,0.0,0.0
55033_2025-11-04,GONDAKACHAHR,2025-11-04 04:53,2025-11-04 04:57,2025-11-04 04:55,2025-11-04 04:59,4.0,4.0
55033_2025-11-04,MAIJAPUR95KM,2025-11-04 05:06,2025-11-04 05:12,2025-11-04 05:08,2025-11-04 06:24,6.0,76.0
55033_2025-11-04,COLONELGANJ5,2025-11-04 05:18,2025-11-04 06:40,2025-11-04 05:20,2025-11-04 06:42,82.0,82.0
55033_2025-11-04,SARJU68KMHR,2025-11-04 05:27,2025-11-04 06:53,2025-11-04 05:29,2025-11-04 06:55,86.0,86.0
55033_2025-11-04,JARWALROAD95,2025-11-04 05:38,2025-11-04 07:04,2025-11-04 05:40,2025-11-04 07:07,86.0,87.0
55033_2025-11-04,GHAGHARAGHAT,2025-11-04 05:45,2025-11-04 07:13,2025-11-04 05:47,2025-11-04 07:29,88.0,102.0
55033_2025-11-04,CHOWKAGHAT58,2025-11-04 06:03,2025-11-04 07:37,2025-11-04 06:05,2025-11-04 07:38,94.0,93.0
55033_2025-11-04,BURHWAL55KMH,2025-11-04 06:25,2025-11-04 07:48,2025-11-04 06:30,2025-11-04 08:09,83.0,99.0
55033_2025-11-04,SUNDHIAMAU87,2025-11-04 06:44,2025-11-04 08:21,2025-11-04 06:46,2025-11-04 08:23,97.0,97.0
55033_2025-11-04,TAHSILFATEHP,2025-11-04 06:57,2025-11-04 08:32,2025-11-04 06:59,2025-11-04 08:33,95.0,94.0
55033_2025-11-04,PAINTEPUR85K,2025-11-04 07:07,2025-11-04 08:43,2025-11-04 07:09,2025-11-04 09:06,96.0,117.0
55033_2025-11-04,MUNDAGOPALAS,2025-11-04 07:13,2025-11-04 07:13,2025-11-04 07:14,2025-11-04 07:14,0.0,0.0
55033_2025-11-04,MAHMUDABADAV,2025-11-04 07:19,2025-11-04 09:18,2025-11-04 07:21,2025-11-04 09:33,119.0,132.0
55033_2025-11-04,BABUPUR,2025-11-04 07:27,2025-11-04 07:27,2025-11-04 07:28,2025-11-04 07:28,0.0,0.0
55033_2025-11-04,SARAYAN1KMHR,2025-11-04 07:34,2025-11-04 09:48,2025-11-04 07:36,2025-11-04 09:50,134.0,134.0
55033_2025-11-04,SHANKARPUR,2025-11-04 07:43,2025-11-04 07:43,2025-11-04 07:44,2025-11-04 07:44,0.0,0.0
55033_2025-11-04,BISWAN,2025-11-04 07:50,2025-11-04 10:04,2025-11-04 07:53,2025-11-04 10:08,134.0,135.0
55033_2025-11-04,RAMAIPUR106K,2025-11-04 08:03,2025-11-04 10:17,2025-11-04 08:05,2025-11-04 10:19,134.0,134.0
55033_2025-11-04,PARSENDI95KM,2025-11-04 08:18,2025-11-04 10:27,2025-11-04 08:20,2025-11-04 10:29,129.0,129.0
55033_2025-11-04,TAPPAKHAJURI,2025-11-04 08:30,2025-11-04 10:37,2025-11-04 08:32,2025-11-04 10:38,127.0,126.0
55033_2025-11-04,SITAPUR54KMH,2025-11-04 09:10,2025-11-04 10:55,,,105.0,105.0
55033_2025-11-04,ADSBYGOOGLEW,,,,,,
26502_2025-11-04,GORAKHPUR,,,2025-11-04 05:40,2025-11-04 05:42,0.0,2.0
26502_2025-11-04,KAPTANGANJ10,2025-11-04 06:24,2025-11-04 06:17,2025-11-04 06:26,2025-11-04 06:27,-7.0,1.0
26502_2025-11-04,BAGAHA100KMH,2025-11-04 07:30,2025-11-04 07:33,2025-11-04 07:32,2025-11-04 07:38,3.0,6.0
26502_2025-11-04,NARKATIAGANJ,2025-11-04 08:03,2025-11-04 08:14,2025-11-04 08:05,2025-11-04 08:17,11.0,12.0
26502_2025-11-04,BETTIAH104KM,2025-11-04 08:35,2025-11-04 08:50,2025-11-04 08:37,2025-11-04 09:17,15.0,40.0
26502_2025-11-04,SAGAULI95KMH,2025-11-04 08:50,2025-11-04 09:39,2025-11-04 08:52,2025-11-04 09:42,49.0,50.0
26502_2025-11-04,BAPUDMMOTIHA,2025-11-04 09:08,2025-11-04 09:57,2025-11-04 09:10,2025-11-04 10:00,49.0,50.0
26502_2025-11-04,MUZAFFARPUR1,2025-11-04 10:50,2025-11-04 10:58,2025-11-04 10:55,2025-11-04 11:06,8.0,11.0
26502_2025-11-04,HAJIPUR99KMH,2025-11-04 11:40,2025-11-04 11:58,2025-11-04 11:42,2025-11-04 12:00,18.0,18.0
26502_2025-11-04,PATLIPUTRA62,2025-11-04 12:45,2025-11-04 12:30,,,-15.0,0.0
26502_2025-11-04,ADSBYGOOGLEW,,,,,,
94802_2025-11-04,BHUJ,,,2025-11-04 05:15,2025-11-04 05:15,0.0,0.0
94802_2025-11-04,ANJAR126KMHR,2025-11-04 05:40,2025-11-04 05:47,2025-11-04 05:42,2025-11-04 05:49,7.0,7.0
94802_2025-11-04,GANDHIDHAMBG,2025-11-04 05:55,2025-11-04 06:11,2025-11-04 06:05,2025-11-04 06:22,16.0,17.0
94802_2025-11-04,BHACHAUBG98K,2025-11-04 06:36,2025-11-04 06:58,2025-11-04 06:38,2025-11-04 07:00,22.0,22.0
94802_2025-11-04,SAMAKHIALIBG,2025-11-04 06:54,2025-11-04 07:12,2025-11-04 06:56,2025-11-04 07:14,18.0,18.0
94802_2025-11-04,HALVAD144KMH,2025-11-04 07:55,2025-11-04 08:11,2025-11-04 07:57,2025-11-04 08:13,16.0,16.0
94802_2025-11-04,DHRANGADHRA1,2025-11-04 08:25,2025-11-04 08:41,2025-11-04 08:27,2025-11-04 08:43,16.0,16.0
94802_2025-11-04,VIRAMGAM135K,2025-11-04 09:21,2025-11-04 09:30,2025-11-04 09:23,2025-11-04 09:33,9.0,10.0
94802_2025-11-04,SANAND118KMH,2025-11-04 09:48,2025-11-04 10:03,2025-11-04 09:50,2025-11-04 10:05,15.0,15.0
94802_2025-11-04,AMBLIROAD166,2025-11-04 09:59,2025-11-04 10:12,2025-11-04 10:01,2025-11-04 10:14,13.0,13.0
94802_2025-11-04,CHANDLODIYA9,2025-11-04 10:08,2025-11-04 10:19,2025-11-04 10:10,2025-11-04 10:22,11.0,12.0
94802_2025-11-04,SABARMATI95K,2025-11-04 10:20,2025-11-04 10:28,2025-11-04 10:22,2025-11-04 10:36,8.0,14.0
94802_2025-11-04,AHMEDABAD25K,2025-11-04 10:50,2025-11-04 10:56,,,6.0,6.0
94802_2025-11-04,ADSBYGOOGLEW,,,,,,
61617_2025-11-04,ITARSI,,,2025-11-04 04:30,2025-11-04 04:30,0.0,0.0
61617_2025-11-04,GURRA80KMHR,2025-11-04 04:40,2025-11-04 04:43,2025-11-04 04:42,2025-11-04 04:45,3.0,3.0
61617_2025-11-04,SONTALAI84KM,2025-11-04 04:50,2025-11-04 04:54,2025-11-04 04:52,2025-11-04 04:56,4.0,4.0
61617_2025-11-04,BAGRATAWA68K,2025-11-04 05:02,2025-11-04 05:07,2025-11-04 05:04,2025-11-04 05:09,5.0,5.0
61617_2025-11-04,GURAMKHEDI12,2025-11-04 05:13,2025-11-04 05:19,2025-11-04 05:15,2025-11-04 05:21,6.0,6.0
61617_2025-11-04,SOHAGPUR95KM,2025-11-04 05:23,2025-11-04 05:31,2025-11-04 05:25,2025-11-04 05:33,8.0,8.0
61617_2025-11-04,PIPARIYA108K,2025-11-04 05:38,2025-11-04 05:48,2025-11-04 05:40,2025-11-04 05:50,10.0,10.0
61617_2025-11-04,BANKHEDI131K,2025-11-04 05:53,2025-11-04 06:04,2025-11-04 05:55,2025-11-04 06:27,11.0,32.0
61617_2025-11-04,JUNEHTA,2025-11-04 05:59,2025-11-04 05:59,2025-11-04 06:00,2025-11-04 06:00,0.0,0.0
61617_2025-11-04,SALICHAUKARO,2025-11-04 06:08,2025-11-04 06:43,2025-11-04 06:10,2025-11-04 06:45,35.0,35.0
61617_2025-11-04,GADARWARA103,2025-11-04 06:18,2025-11-04 06:58,2025-11-04 06:20,2025-11-04 07:00,40.0,40.0
61617_2025-11-04,BOHANI95KMHR,2025-11-04 06:30,2025-11-04 07:13,2025-11-04 06:32,2025-11-04 07:15,43.0,43.0
61617_2025-11-04,KARELI78KMHR,2025-11-04 06:43,2025-11-04 07:33,2025-11-04 06:45,2025-11-04 07:45,50.0,60.0
61617_2025-11-04,NARSINGHPUR8,2025-11-04 06:58,2025-11-04 08:02,2025-11-04 07:00,2025-11-04 08:04,64.0,64.0
61617_2025-11-04,GHATPINDRAI9,2025-11-04 07:13,2025-11-04 08:10,2025-11-04 07:15,2025-11-04 08:12,57.0,57.0
61617_2025-11-04,BELKHERA78KM,2025-11-04 07:23,2025-11-04 08:18,2025-11-04 07:25,2025-11-04 08:20,55.0,55.0
61617_2025-11-04,KARAKBEL95KM,2025-11-04 07:33,2025-11-04 08:25,2025-11-04 07:35,2025-11-04 08:27,52.0,52.0
61617_2025-11-04,SRIDHAM120KM,2025-11-04 07:53,2025-11-04 08:39,2025-11-04 07:55,2025-11-04 08:41,46.0,46.0
61617_2025-11-04,BIKRAMPUR128,2025-11-04 08:13,2025-11-04 08:50,2025-11-04 08:15,2025-11-04 08:52,37.0,37.0
61617_2025-11-04,BHITONI95KMH,2025-11-04 08:28,2025-11-04 09:03,2025-11-04 08:30,2025-11-04 09:05,35.0,35.0
61617_2025-11-04,BHERAGHAT122,2025-11-04 08:38,2025-11-04 09:16,2025-11-04 08:40,2025-11-04 09:18,38.0,38.0
61617_2025-11-04,MADANMAHAL10,2025-11-04 08:53,2025-11-04 09:30,2025-11-04 08:55,2025-11-04 09:34,37.0,39.0
61617_2025-11-04,JABALPUR38KM,2025-11-04 09:10,2025-11-04 09:41,2025-11-04 09:15,2025-11-04 09:52,31.0,37.0
61617_2025-11-04,ADHARTAL45KM,2025-11-04 09:28,2025-11-04 10:08,2025-11-04 09:30,2025-11-04 10:11,40.0,41.0
61617_2025-11-04,DEORI85KMHR,2025-11-04 09:38,2025-11-04 10:21,2025-11-04 09:40,2025-11-04 10:23,43.0,43.0
61617_2025-11-04,GOSALPUR138K,2025-11-04 09:48,2025-11-04 10:30,2025-11-04 09:50,2025-11-04 10:32,42.0,42.0
61617_2025-11-04,SIHORAROAD10,2025-11-04 09:58,2025-11-04 10:42,2025-11-04 10:00,2025-11-04 10:44,44.0,44.0
61617_2025-11-04,DUNDI102KMHR,2025-11-04 10:08,2025-11-04 10:58,2025-11-04 10:10,2025-11-04 11:00,50.0,50.0
61617_2025-11-04,SLEEMANABADR,2025-11-04 10:23,2025-11-04 11:10,2025-11-04 10:25,2025-11-04 11:12,47.0,47.0
61617_2025-11-04,SANSARPUR,2025-11-04 10:28,2025-11-04 10:28,2025-11-04 10:30,2025-11-04 10:30,0.0,0.0
61617_2025-11-04,NIWAR9KMHR,2025-11-04 10:48,2025-11-04 11:28,2025-11-04 10:50,2025-11-04 11:30,40.0,40.0
61617_2025-11-04,MADHAVNAGARR,2025-11-04 11:03,2025-11-04 11:03,2025-11-04 11:05,2025-11-04 11:05,0.0,0.0
61617_2025-11-04,KATNI8KMHR,2025-11-04 11:35,2025-11-04 11:52,,,17.0,17.0
61617_2025-11-04,ADSBYGOOGLEW,,,,,,
05289_2025-11-04,MUZAFFARPUR,,,2025-11-04 19:25,2025-11-04 23:39,0.0,254.0
05289_2025-11-04,HAJIPUR1KMHR,2025-11-04 21:15,2025-11-04 00:40,2025-11-04 21:20,2025-11-04 00:45,-1235.0,-1235.0
05289_2025-11-04,SONPUR40KMHR,2025-11-04 21:30,2025-11-04 00:56,2025-11-04 21:32,2025-11-04 01:37,-1234.0,-1195.0
05289_2025-11-04,PATLIPUTRA51,2025-11-04 22:05,2025-11-04 02:04,2025-11-04 22:15,2025-11-04 02:15,-1201.0,-1200.0
05289_2025-11-04,DANAPUR41KMH,2025-11-04 22:30,2025-11-04 02:28,2025-11-04 22:32,2025-11-04 02:42,-1202.0,-1190.0
05289_2025-11-04,ARA,2025-11-04 23:00,2025-11-04 23:00,2025-11-04 23:02,2025-11-04 23:02,0.0,0.0
05289_2025-11-04,BUXAR,2025-11-04 23:45,2025-11-04 23:45,2025-11-04 23:47,2025-11-04 23:47,0.0,0.0
05289_2025-11-04,PTDEENDAYALU,2025-11-04 01:45,2025-11-04 06:39,2025-11-04 01:55,2025-11-04 06:50,294.0,295.0
05289_2025-11-04,PRAYAGRAJCHH,2025-11-04 04:10,2025-11-04 09:06,2025-11-04 04:12,2025-11-04 09:25,296.0,313.0
05289_2025-11-04,MANIKPUR71KM,2025-11-04 07:03,2025-11-04 11:26,2025-11-04 07:05,2025-11-04 11:35,263.0,270.0
05289_2025-11-04,SATNA106KMHR,2025-11-04 07:50,2025-11-04 12:45,2025-11-04 07:55,2025-11-04 12:50,295.0,295.0
05289_2025-11-04,UNCHHERA,2025-11-04 13:08,2025-11-04 13:08,2025-11-04 13:08,2025-11-04 13:08,0.0,0.0
05289_2025-11-04,ADSBYGOOGLEW,,,,,,
05289_2025-11-04,MAIHAR,2025-11-04 08:18,2025-11-04 08:18,2025-11-04 08:20,2025-11-04 08:20,0.0,0.0
05289_2025-11-04,KATNI,2025-11-04 09:05,2025-11-04 09:05,2025-11-04 09:10,2025-11-04 09:10,0.0,0.0
05289_2025-11-04,JABALPUR,2025-11-04 10:30,2025-11-04 10:30,2025-11-04 10:40,2025-11-04 10:40,0.0,0.0
05289_2025-11-04,NARSINGHPUR,2025-11-04 11:43,2025-11-04 11:43,2025-11-04 11:45,2025-11-04 11:45,0.0,0.0
05289_2025-11-04,PIPARIYA,2025-11-04 12:43,2025-11-04 12:43,2025-11-04 12:45,2025-11-04 12:45,0.0,0.0
05289_2025-11-04,ITARSI,2025-11-04 14:30,2025-11-04 14:30,2025-11-04 14:40,2025-11-04 14:40,0.0,0.0
05289_2025-11-04,KHANDWAJUNCT,2025-11-04 17:00,2025-11-04 17:00,2025-11-04 17:03,2025-11-04 17:03,0.0,0.0
05289_2025-11-04,BHUSAVAL,2025-11-04 18:40,2025-11-04 18:40,2025-11-04 18:45,2025-11-04 18:45,0.0,0.0
05289_2025-11-04,MANMAD,2025-11-04 21:35,2025-11-04 21:35,2025-11-04 21:40,2025-11-04 21:40,0.0,0.0
05289_2025-11-04,KOPARGAON,2025-11-04 23:08,2025-11-04 23:08,2025-11-04 23:10,2025-11-04 23:10,0.0,0.0
05289_2025-11-04,BELAPUR,2025-11-04 00:28,2025-11-04 00:28,2025-11-04 00:30,2025-11-04 00:30,0.0,0.0
05289_2025-11-04,AHILYANAGAR,2025-11-04 02:37,2025-11-04 02:37,2025-11-04 02:40,2025-11-04 02:40,0.0,0.0
05289_2025-11-04,DAUNDCHORDLI,2025-11-04 04:23,2025-11-04 04:23,2025-11-04 04:25,2025-11-04 04:25,0.0,0.0
05289_2025-11-04,HADAPSAR,2025-11-04 06:25,2025-11-04 06:25,,,0.0,0.0
14894_2025-11-04,PALANPUR,,,2025-11-04 04:35,2025-11-04 04:36,0.0,1.0
14894_2025-11-04,DISA99KMHR,2025-11-04 04:57,2025-11-04 05:03,2025-11-04 04:59,2025-11-04 05:05,6.0,6.0
14894_2025-11-04,BHILDI101KMH,2025-11-04 05:20,2025-11-04 05:22,2025-11-04 05:25,2025-11-04 05:36,2.0,11.0
14894_2025-11-04,JENAL63KMHR,2025-11-04 05:52,2025-11-04 05:58,2025-11-04 05:54,2025-11-04 06:00,6.0,6.0
14894_2025-11-04,RAMSAN95KMHR,2025-11-04 06:04,2025-11-04 06:10,2025-11-04 06:06,2025-11-04 06:30,6.0,24.0
14894_2025-11-04,DHANERA95KMH,2025-11-04 06:15,2025-11-04 06:40,2025-11-04 06:17,2025-11-04 06:42,25.0,25.0
14894_2025-11-04,JARI95KMHR,2025-11-04 06:27,2025-11-04 06:52,2025-11-04 06:28,2025-11-04 06:54,25.0,26.0
14894_2025-11-04,DUGDOL,2025-11-04 06:35,2025-11-04 06:35,2025-11-04 06:36,2025-11-04 06:36,0.0,0.0
14894_2025-11-04,MARWARRATANP,2025-11-04 06:42,2025-11-04 07:09,2025-11-04 06:44,2025-11-04 07:12,27.0,28.0
14894_2025-11-04,RANIWARA95KM,2025-11-04 06:53,2025-11-04 07:23,2025-11-04 06:56,2025-11-04 07:28,30.0,32.0
14894_2025-11-04,MALWARA84KMH,2025-11-04 07:05,2025-11-04 07:37,2025-11-04 07:07,2025-11-04 07:38,32.0,31.0
14894_2025-11-04,MARWARKORI11,2025-11-04 07:17,2025-11-04 07:49,2025-11-04 07:19,2025-11-04 07:51,32.0,32.0
14894_2025-11-04,MARWARBHINMA,2025-11-04 07:27,2025-11-04 08:00,2025-11-04 07:30,2025-11-04 08:03,33.0,33.0
14894_2025-11-04,LEDARMER95KM,2025-11-04 07:40,2025-11-04 08:12,2025-11-04 07:42,2025-11-04 08:14,32.0,32.0
14894_2025-11-04,BHEEMPURA70K,2025-11-04 07:50,2025-11-04 08:26,2025-11-04 07:52,2025-11-04 08:40,36.0,48.0
14894_2025-11-04,MODRAN95KMHR,2025-11-04 08:03,2025-11-04 08:49,2025-11-04 08:06,2025-11-04 08:52,46.0,46.0
14894_2025-11-04,BAKRAROAD70K,2025-11-04 08:21,2025-11-04 09:00,2025-11-04 08:23,2025-11-04 09:01,39.0,38.0
14894_2025-11-04,MARWARBAGRA8,2025-11-04 08:33,2025-11-04 09:14,2025-11-04 08:35,2025-11-04 09:16,41.0,41.0
14894_2025-11-04,JAGNATHJIROA,2025-11-04 08:43,2025-11-04 09:23,2025-11-04 08:45,2025-11-04 09:25,40.0,40.0
14894_2025-11-04,JALOR105KMHR,2025-11-04 08:54,2025-11-04 09:35,2025-11-04 08:57,2025-11-04 09:38,41.0,41.0
14894_2025-11-04,BISHENGARH81,2025-11-04 09:10,2025-11-04 09:52,2025-11-04 09:12,2025-11-04 09:58,42.0,46.0
14894_2025-11-04,BALWARA115KM,2025-11-04 09:19,2025-11-04 10:03,2025-11-04 09:21,2025-11-04 10:04,44.0,43.0
14894_2025-11-04,MOKALSAR120K,2025-11-04 09:31,2025-11-04 10:16,2025-11-04 09:33,2025-11-04 10:19,45.0,46.0
14894_2025-11-04,RAKHI83KMHR,2025-11-04 09:40,2025-11-04 10:27,2025-11-04 09:42,2025-11-04 10:28,47.0,46.0
14894_2025-11-04,BAMSIN85KMHR,2025-11-04 09:50,2025-11-04 10:38,2025-11-04 09:52,2025-11-04 09:52,48.0,0.0
14894_2025-11-04,SAMDHARI11KM,2025-11-04 10:30,2025-11-04 10:55,2025-11-04 10:35,2025-11-04 11:00,25.0,25.0
14894_2025-11-04,AJIT95KMHR,2025-11-04 10:54,2025-11-04 11:10,2025-11-04 10:55,2025-11-04 11:14,16.0,19.0
14894_2025-11-04,MAHESHNAGARH,2025-11-04 11:01,2025-11-04 11:01,2025-11-04 11:02,2025-11-04 11:02,0.0,0.0
14894_2025-11-04,DUNDARA23KMH,2025-11-04 11:10,2025-11-04 11:27,2025-11-04 11:12,2025-11-04 11:29,17.0,17.0
14894_2025-11-04,DUDIA70KMHR,2025-11-04 11:25,2025-11-04 11:45,2025-11-04 11:26,2025-11-04 11:46,20.0,20.0
14894_2025-11-04,SUTLANA115KM,2025-11-04 11:32,2025-11-04 11:51,2025-11-04 11:33,2025-11-04 11:53,19.0,20.0
14894_2025-11-04,LUNI109KMHR,2025-11-04 11:40,2025-11-04 12:00,2025-11-04 11:43,2025-11-04 12:07,20.0,24.0
14894_2025-11-04,HANWANT70KMH,2025-11-04 11:55,2025-11-04 12:15,2025-11-04 11:56,2025-11-04 12:16,20.0,20.0
14894_2025-11-04,SALAWAS108KM,2025-11-04 12:04,2025-11-04 12:24,2025-11-04 12:05,2025-11-04 12:25,20.0,20.0
14894_2025-11-04,BASNI86KMHR,2025-11-04 12:13,2025-11-04 12:36,2025-11-04 12:15,2025-11-04 12:38,23.0,23.0
14894_2025-11-04,BHAGATKIKOTH,2025-11-04 12:45,2025-11-04 12:56,,,11.0,11.0
14894_2025-11-04,ADSBYGOOGLEW,,,,,,
15231_2025-11-04,BARAUNI,,,2025-11-04 10:10,2025-11-04 10:10,0.0,0.0
